record_id	month	day	year	plot_id	species_id	sex	hindfoot_length	weight	genus	species	taxa	plot_type
31546	11	25	2000	22	PB	F	25	28	Chaetodipus	baileyi	Rodent	Control
31659	12	22	2000	22	PB	F	27	28	Chaetodipus	baileyi	Rodent	Control
31660	12	22	2000	22	PB	F	26	34	Chaetodipus	baileyi	Rodent	Control
31661	12	22	2000	22	PB	M	28	32	Chaetodipus	baileyi	Rodent	Control
31662	12	22	2000	22	PB	M	26	36	Chaetodipus	baileyi	Rodent	Control
31738	1	21	2001	22	PB	M	28	36	Chaetodipus	baileyi	Rodent	Control
31739	1	21	2001	22	PB	M	27	40	Chaetodipus	baileyi	Rodent	Control
31740	1	21	2001	22	PB	F	26	32	Chaetodipus	baileyi	Rodent	Control
31741	1	21	2001	22	PB	F	26	25	Chaetodipus	baileyi	Rodent	Control
31808	3	3	2001	22	PB	M	26	31	Chaetodipus	baileyi	Rodent	Control
31810	3	3	2001	22	PB	M	27	43	Chaetodipus	baileyi	Rodent	Control
31811	3	3	2001	22	PB	F	26	27	Chaetodipus	baileyi	Rodent	Control
31812	3	3	2001	22	PB	M	26	35	Chaetodipus	baileyi	Rodent	Control
31813	3	3	2001	22	PB	M	37	41	Chaetodipus	baileyi	Rodent	Control
31881	3	24	2001	22	PB	F	27	40	Chaetodipus	baileyi	Rodent	Control
31985	4	21	2001	22	PB	F	26	33	Chaetodipus	baileyi	Rodent	Control
31986	4	21	2001	22	PB	F	27	35	Chaetodipus	baileyi	Rodent	Control
32054	5	26	2001	22	PB	M	27	30	Chaetodipus	baileyi	Rodent	Control
32055	5	26	2001	22	PB	F	26	33	Chaetodipus	baileyi	Rodent	Control
32057	5	26	2001	22	PB	M	27	40	Chaetodipus	baileyi	Rodent	Control
32058	5	26	2001	22	PB	F	27	31	Chaetodipus	baileyi	Rodent	Control
32201	6	25	2001	22	PB	M	27	26	Chaetodipus	baileyi	Rodent	Control
32202	6	25	2001	22	PB	M	28	41	Chaetodipus	baileyi	Rodent	Control
32204	6	25	2001	22	PB	F	26	33	Chaetodipus	baileyi	Rodent	Control
32205	6	25	2001	22	PB	M	27	32	Chaetodipus	baileyi	Rodent	Control
32434	8	25	2001	22	PB	F	26	30	Chaetodipus	baileyi	Rodent	Control
32435	8	25	2001	22	PB	F	27	31	Chaetodipus	baileyi	Rodent	Control
32436	8	25	2001	22	PB	M	27	44	Chaetodipus	baileyi	Rodent	Control
32438	8	25	2001	22	PB	F	27	27	Chaetodipus	baileyi	Rodent	Control
32440	8	25	2001	22	PB	M	26	28	Chaetodipus	baileyi	Rodent	Control
32442	8	25	2001	22	PB	F	26	31	Chaetodipus	baileyi	Rodent	Control
32678	9	22	2001	22	PB	M	28	40	Chaetodipus	baileyi	Rodent	Control
32681	9	22	2001	22	PB	M	27	32	Chaetodipus	baileyi	Rodent	Control
32682	9	22	2001	22	PB	F	27	26	Chaetodipus	baileyi	Rodent	Control
32684	9	22	2001	22	PB	F	26	28	Chaetodipus	baileyi	Rodent	Control
32863	10	13	2001	22	PB	F	26	26	Chaetodipus	baileyi	Rodent	Control
32866	10	13	2001	22	PB	M	27	41	Chaetodipus	baileyi	Rodent	Control
32868	10	13	2001	22	PB	F	27	30	Chaetodipus	baileyi	Rodent	Control
32870	10	13	2001	22	PB	F	26	30	Chaetodipus	baileyi	Rodent	Control
32872	10	13	2001	22	PB	F	26	27	Chaetodipus	baileyi	Rodent	Control
33096	11	17	2001	22	PB	M	27	41	Chaetodipus	baileyi	Rodent	Control
33097	11	17	2001	22	PB	F	27	31	Chaetodipus	baileyi	Rodent	Control
33099	11	17	2001	22	PB	F	26	29	Chaetodipus	baileyi	Rodent	Control
33100	11	17	2001	22	PB	F	27	27	Chaetodipus	baileyi	Rodent	Control
33273	12	15	2001	22	PB	M	27	43	Chaetodipus	baileyi	Rodent	Control
33278	12	15	2001	22	PB	F	26	32	Chaetodipus	baileyi	Rodent	Control
33280	12	15	2001	22	PB	F	26	30	Chaetodipus	baileyi	Rodent	Control
33373	1	12	2002	22	PB	M	28	39	Chaetodipus	baileyi	Rodent	Control
33374	1	12	2002	22	PB	F	27	30	Chaetodipus	baileyi	Rodent	Control
33470	2	9	2002	22	PB	M	27	38	Chaetodipus	baileyi	Rodent	Control
33471	2	9	2002	22	PB	F	27	30	Chaetodipus	baileyi	Rodent	Control
33473	2	9	2002	22	PB	M	27	48	Chaetodipus	baileyi	Rodent	Control
33621	3	13	2002	22	PB	F	27	28	Chaetodipus	baileyi	Rodent	Control
33622	3	13	2002	22	PB	F	26	32	Chaetodipus	baileyi	Rodent	Control
33623	3	13	2002	22	PB	M	27	42	Chaetodipus	baileyi	Rodent	Control
33625	3	13	2002	22	PB	F	26	25	Chaetodipus	baileyi	Rodent	Control
33823	4	16	2002	22	PB	F	28	31	Chaetodipus	baileyi	Rodent	Control
33824	4	16	2002	22	PB	F	26	31	Chaetodipus	baileyi	Rodent	Control
33828	4	16	2002	22	PB	F	26	31	Chaetodipus	baileyi	Rodent	Control
33829	4	16	2002	22	PB	F	27	35	Chaetodipus	baileyi	Rodent	Control
34033	5	15	2002	22	PB	F	26	30	Chaetodipus	baileyi	Rodent	Control
34036	5	15	2002	22	PB	M	26	17	Chaetodipus	baileyi	Rodent	Control
34037	5	15	2002	22	PB	M	26	16	Chaetodipus	baileyi	Rodent	Control
34038	5	15	2002	22	PB	M	27	32	Chaetodipus	baileyi	Rodent	Control
34039	5	15	2002	22	PB	F	27	35	Chaetodipus	baileyi	Rodent	Control
34040	5	15	2002	22	PB	M	26	37	Chaetodipus	baileyi	Rodent	Control
34041	5	15	2002	22	PB	F	26	29	Chaetodipus	baileyi	Rodent	Control
34222	6	15	2002	22	PB	F	26	35	Chaetodipus	baileyi	Rodent	Control
34223	6	15	2002	22	PB	F	26	26	Chaetodipus	baileyi	Rodent	Control
34224	6	15	2002	22	PB	M	26	24	Chaetodipus	baileyi	Rodent	Control
34225	6	15	2002	22	PB	F	27	25	Chaetodipus	baileyi	Rodent	Control
34226	6	15	2002	22	PB	M	27	35	Chaetodipus	baileyi	Rodent	Control
34227	6	15	2002	22	PB	F	26	29	Chaetodipus	baileyi	Rodent	Control
34229	6	15	2002	22	PB	M	28	39	Chaetodipus	baileyi	Rodent	Control
34230	6	15	2002	22	PB	M	26	23	Chaetodipus	baileyi	Rodent	Control
34231	6	15	2002	22	PB	M	26	25	Chaetodipus	baileyi	Rodent	Control
34510	7	13	2002	22	PB	F	26	26	Chaetodipus	baileyi	Rodent	Control
34511	7	13	2002	22	PB	M	27	31	Chaetodipus	baileyi	Rodent	Control
34512	7	13	2002	22	PB	F	26	27	Chaetodipus	baileyi	Rodent	Control
34513	7	13	2002	22	PB	F	26	20	Chaetodipus	baileyi	Rodent	Control
34514	7	13	2002	22	PB	F	26	30	Chaetodipus	baileyi	Rodent	Control
34515	7	13	2002	22	PB	M	26	26	Chaetodipus	baileyi	Rodent	Control
34516	7	13	2002	22	PB	M	27	29	Chaetodipus	baileyi	Rodent	Control
34693	9	8	2002	22	PB	M	26	30	Chaetodipus	baileyi	Rodent	Control
34694	9	8	2002	22	PB	F	27	33	Chaetodipus	baileyi	Rodent	Control
34828	10	5	2002	22	PB	F	27	36	Chaetodipus	baileyi	Rodent	Control
34829	10	5	2002	22	PB	M	27	36	Chaetodipus	baileyi	Rodent	Control
34830	10	5	2002	22	PB	F	26	29	Chaetodipus	baileyi	Rodent	Control
34831	10	5	2002	22	PB	F	25	32	Chaetodipus	baileyi	Rodent	Control
34832	10	5	2002	22	PB	F	25	24	Chaetodipus	baileyi	Rodent	Control
34833	10	5	2002	22	PB	F	25	30	Chaetodipus	baileyi	Rodent	Control
34836	10	5	2002	22	PB	F	26	30	Chaetodipus	baileyi	Rodent	Control
35037	11	9	2002	22	PB	M	26	43	Chaetodipus	baileyi	Rodent	Control
35038	11	9	2002	22	PB	F	27	30	Chaetodipus	baileyi	Rodent	Control
35039	11	9	2002	22	PB	M	27	34	Chaetodipus	baileyi	Rodent	Control
35040	11	9	2002	22	PB	F	26	29	Chaetodipus	baileyi	Rodent	Control
35041	11	9	2002	22	PB	M	27	43	Chaetodipus	baileyi	Rodent	Control
35042	11	9	2002	22	PB	F	26	27	Chaetodipus	baileyi	Rodent	Control
35043	11	9	2002	22	PB	F	27	23	Chaetodipus	baileyi	Rodent	Control
35044	11	9	2002	22	PB	M	26	36	Chaetodipus	baileyi	Rodent	Control
35045	11	9	2002	22	PB	F	26	26	Chaetodipus	baileyi	Rodent	Control
35250	12	7	2002	22	PB	F	26	24	Chaetodipus	baileyi	Rodent	Control
35251	12	7	2002	22	PB	M	27	37	Chaetodipus	baileyi	Rodent	Control
35252	12	7	2002	22	PB	M	27	39	Chaetodipus	baileyi	Rodent	Control
35254	12	7	2002	22	PB	F	26	27	Chaetodipus	baileyi	Rodent	Control
35255	12	7	2002	22	PB	M	26	35	Chaetodipus	baileyi	Rodent	Control
35256	12	7	2002	22	PB	F	26	32	Chaetodipus	baileyi	Rodent	Control
35258	12	7	2002	22	PB	M	26	43	Chaetodipus	baileyi	Rodent	Control
35259	12	7	2002	22	PB	M	27	34	Chaetodipus	baileyi	Rodent	Control
35468	12	29	2002	22	PB	M	26	35	Chaetodipus	baileyi	Rodent	Control
35470	12	29	2002	22	PB	M	26	46	Chaetodipus	baileyi	Rodent	Control
35471	12	29	2002	22	PB	F	27	26	Chaetodipus	baileyi	Rodent	Control
35472	12	29	2002	22	PB	M	26	39	Chaetodipus	baileyi	Rodent	Control
35473	12	29	2002	22	PB	M	27	39	Chaetodipus	baileyi	Rodent	Control
35476	12	29	2002	22	PB	M	27	36	Chaetodipus	baileyi	Rodent	Control
35477	12	29	2002	22	PB	F	24	30	Chaetodipus	baileyi	Rodent	Control
1081	7	8	1978	14	NL	M	33	113	Neotoma	albigula	Rodent	Control
1285	9	4	1978	14	NL	M	32	118	Neotoma	albigula	Rodent	Control
1465	11	5	1978	14	NL	M	32	153	Neotoma	albigula	Rodent	Control
1928	7	25	1979	14	NL	M	36	151	Neotoma	albigula	Rodent	Control
2174	11	17	1979	14	NL	F	31	109	Neotoma	albigula	Rodent	Control
2395	1	16	1980	14	NL	F	33	120	Neotoma	albigula	Rodent	Control
2522	2	25	1980	14	NL	F	32	147	Neotoma	albigula	Rodent	Control
2992	5	18	1980	14	NL	F	33	189	Neotoma	albigula	Rodent	Control
2999	5	18	1980	14	NL	M	32	98	Neotoma	albigula	Rodent	Control
3162	7	22	1980	14	NL	F	33	80	Neotoma	albigula	Rodent	Control
4129	4	5	1981	14	NL	M	29	55	Neotoma	albigula	Rodent	Control
4500	6	4	1981	14	NL	M	32	87	Neotoma	albigula	Rodent	Control
4510	6	4	1981	14	NL	M	34	91	Neotoma	albigula	Rodent	Control
4536	6	4	1981	14	NL	F	31	85	Neotoma	albigula	Rodent	Control
7689	4	16	1983	14	NL	F	32	125	Neotoma	albigula	Rodent	Control
7851	5	14	1983	14	NL	F	32	142	Neotoma	albigula	Rodent	Control
8075	7	16	1983	14	NL	M	32	98	Neotoma	albigula	Rodent	Control
8192	8	15	1983	14	NL	M	32	113	Neotoma	albigula	Rodent	Control
8326	9	10	1983	14	NL	M	34	151	Neotoma	albigula	Rodent	Control
9008	4	9	1984	14	NL	F	31	95	Neotoma	albigula	Rodent	Control
9308	7	3	1984	14	NL	M	34	216	Neotoma	albigula	Rodent	Control
9393	7	31	1984	14	NL	M	33	139	Neotoma	albigula	Rodent	Control
10655	8	19	1985	14	NL	F	31	101	Neotoma	albigula	Rodent	Control
10863	10	12	1985	14	NL	F	31	119	Neotoma	albigula	Rodent	Control
10993	11	16	1985	14	NL	F	33	129	Neotoma	albigula	Rodent	Control
11265	3	8	1986	14	NL	F	33	188	Neotoma	albigula	Rodent	Control
11356	4	12	1986	14	NL	F	33	180	Neotoma	albigula	Rodent	Control
11473	5	10	1986	14	NL	F	32	180	Neotoma	albigula	Rodent	Control
11575	6	4	1986	14	NL	F	33	183	Neotoma	albigula	Rodent	Control
11650	7	3	1986	14	NL	F	34	188	Neotoma	albigula	Rodent	Control
11743	8	9	1986	14	NL	F	31	101	Neotoma	albigula	Rodent	Control
11754	8	9	1986	14	NL	F	34	184	Neotoma	albigula	Rodent	Control
12102	12	14	1986	14	NL	M	33	204	Neotoma	albigula	Rodent	Control
12200	1	31	1987	14	NL	F	29	80	Neotoma	albigula	Rodent	Control
12212	1	31	1987	14	NL	F	31	184	Neotoma	albigula	Rodent	Control
12213	1	31	1987	14	NL	F	29	75	Neotoma	albigula	Rodent	Control
12506	4	4	1987	14	NL	F	34	210	Neotoma	albigula	Rodent	Control
12640	4	25	1987	14	NL	F	35	211	Neotoma	albigula	Rodent	Control
13377	9	26	1987	14	NL	F	34	204	Neotoma	albigula	Rodent	Control
13391	9	26	1987	14	NL	M	32	106	Neotoma	albigula	Rodent	Control
14606	6	12	1988	14	NL	M	35	100	Neotoma	albigula	Rodent	Control
14625	6	12	1988	14	NL	F	34	195	Neotoma	albigula	Rodent	Control
14728	7	15	1988	14	NL	M	33	90	Neotoma	albigula	Rodent	Control
14919	9	12	1988	14	NL	M	32	94	Neotoma	albigula	Rodent	Control
16192	6	4	1989	14	NL	M	33	104	Neotoma	albigula	Rodent	Control
16398	7	30	1989	14	NL	M	34	151	Neotoma	albigula	Rodent	Control
21259	11	14	1993	14	NL	F	34	124	Neotoma	albigula	Rodent	Control
27982	5	29	1998	14	NL	M	31	140	Neotoma	albigula	Rodent	Control
32143	5	27	2001	14	NL	M	30	80	Neotoma	albigula	Rodent	Control
33004	10	14	2001	14	NL	M	31	174	Neotoma	albigula	Rodent	Control
33549	2	10	2002	14	NL	M	33	222	Neotoma	albigula	Rodent	Control
34387	6	16	2002	14	NL	M	31	203	Neotoma	albigula	Rodent	Control
197	9	12	1977	14	DM	M	37	51	Dipodomys	merriami	Rodent	Control
208	9	12	1977	14	DM	M	37	45	Dipodomys	merriami	Rodent	Control
213	9	12	1977	14	DM	F	35	49	Dipodomys	merriami	Rodent	Control
215	9	12	1977	14	DM	F	36	46	Dipodomys	merriami	Rodent	Control
289	10	17	1977	14	DM	M	38	47	Dipodomys	merriami	Rodent	Control
305	10	17	1977	14	DM	F	35	40	Dipodomys	merriami	Rodent	Control
319	10	17	1977	14	DM	M	36	45	Dipodomys	merriami	Rodent	Control
379	11	13	1977	14	DM	M	36	44	Dipodomys	merriami	Rodent	Control
395	11	13	1977	14	DM	M	36	43	Dipodomys	merriami	Rodent	Control
396	11	13	1977	14	DM	F	36	40	Dipodomys	merriami	Rodent	Control
461	12	11	1977	14	DM	M	36	41	Dipodomys	merriami	Rodent	Control
479	12	11	1977	14	DM	F	36	40	Dipodomys	merriami	Rodent	Control
490	12	11	1977	14	DM	M	37	44	Dipodomys	merriami	Rodent	Control
550	1	9	1978	14	DM	F	36	40	Dipodomys	merriami	Rodent	Control
559	1	9	1978	14	DM	M	36	46	Dipodomys	merriami	Rodent	Control
619	2	19	1978	14	DM	F	39	44	Dipodomys	merriami	Rodent	Control
907	5	18	1978	14	DM	F	36	44	Dipodomys	merriami	Rodent	Control
992	6	9	1978	14	DM	M	38	46	Dipodomys	merriami	Rodent	Control
1025	6	9	1978	14	DM	M	35	28	Dipodomys	merriami	Rodent	Control
1080	7	8	1978	14	DM	F	36	39	Dipodomys	merriami	Rodent	Control
1104	7	8	1978	14	DM	F	38	47	Dipodomys	merriami	Rodent	Control
1177	8	5	1978	14	DM	M	35	36	Dipodomys	merriami	Rodent	Control
1184	8	5	1978	14	DM	F	36	43	Dipodomys	merriami	Rodent	Control
1252	9	4	1978	14	DM	F	36	40	Dipodomys	merriami	Rodent	Control
1259	9	4	1978	14	DM	M	36	47	Dipodomys	merriami	Rodent	Control
1289	9	4	1978	14	DM	F	36	47	Dipodomys	merriami	Rodent	Control
1356	10	8	1978	14	DM	F	36	37	Dipodomys	merriami	Rodent	Control
1379	10	8	1978	14	DM	M	38	45	Dipodomys	merriami	Rodent	Control
1448	11	5	1978	14	DM	M	37	45	Dipodomys	merriami	Rodent	Control
1466	11	5	1978	14	DM	F	36	43	Dipodomys	merriami	Rodent	Control
1538	12	3	1978	14	DM	M	38	45	Dipodomys	merriami	Rodent	Control
1648	2	25	1979	14	DM	F	36	43	Dipodomys	merriami	Rodent	Control
1666	2	25	1979	14	DM	M	36	40	Dipodomys	merriami	Rodent	Control
1769	4	29	1979	14	DM	F	37	65	Dipodomys	merriami	Rodent	Control
1775	4	29	1979	14	DM	M	34	27	Dipodomys	merriami	Rodent	Control
1825	5	30	1979	14	DM	F	33	20	Dipodomys	merriami	Rodent	Control
1831	5	30	1979	14	DM	M	35	40	Dipodomys	merriami	Rodent	Control
1847	5	30	1979	14	DM	F	35	57	Dipodomys	merriami	Rodent	Control
1894	7	4	1979	14	DM	F	38	53	Dipodomys	merriami	Rodent	Control
1901	7	4	1979	14	DM	M	38	44	Dipodomys	merriami	Rodent	Control
1902	7	4	1979	14	DM	M	35	41	Dipodomys	merriami	Rodent	Control
1926	7	25	1979	14	DM	F	36	44	Dipodomys	merriami	Rodent	Control
1971	8	21	1979	14	DM	F	36	53	Dipodomys	merriami	Rodent	Control
1975	8	21	1979	14	DM	M	35	46	Dipodomys	merriami	Rodent	Control
2046	9	23	1979	14	DM	M	37	45	Dipodomys	merriami	Rodent	Control
2064	9	23	1979	14	DM	F	37	46	Dipodomys	merriami	Rodent	Control
2128	10	25	1979	14	DM	F	35	49	Dipodomys	merriami	Rodent	Control
2170	11	17	1979	14	DM	F	35	51	Dipodomys	merriami	Rodent	Control
2189	11	17	1979	14	DM	M	34	21	Dipodomys	merriami	Rodent	Control
2218	11	18	1979	14	DM	M	36	46	Dipodomys	merriami	Rodent	Control
2219	11	18	1979	14	DM	F	36	43	Dipodomys	merriami	Rodent	Control
2353	1	16	1980	14	DM	M	36	48	Dipodomys	merriami	Rodent	Control
2354	1	16	1980	14	DM	M	37	47	Dipodomys	merriami	Rodent	Control
2385	1	16	1980	14	DM	F	36	49	Dipodomys	merriami	Rodent	Control
2401	1	16	1980	14	DM	M	36	37	Dipodomys	merriami	Rodent	Control
2488	2	25	1980	14	DM	M	38	56	Dipodomys	merriami	Rodent	Control
2489	2	25	1980	14	DM	M	35	39	Dipodomys	merriami	Rodent	Control
2490	2	25	1980	14	DM	F	36	41	Dipodomys	merriami	Rodent	Control
2517	2	25	1980	14	DM	F	36	46	Dipodomys	merriami	Rodent	Control
2521	2	25	1980	14	DM	M	37	42	Dipodomys	merriami	Rodent	Control
2987	5	18	1980	14	DM	M	36	43	Dipodomys	merriami	Rodent	Control
2988	5	18	1980	14	DM	F	36	48	Dipodomys	merriami	Rodent	Control
3082	6	23	1980	14	DM	M	35	40	Dipodomys	merriami	Rodent	Control
3090	6	23	1980	14	DM	F	35	48	Dipodomys	merriami	Rodent	Control
3109	6	23	1980	14	DM	F	36	25	Dipodomys	merriami	Rodent	Control
3117	6	23	1980	14	DM	F	37	42	Dipodomys	merriami	Rodent	Control
3158	7	22	1980	14	DM	M	38	42	Dipodomys	merriami	Rodent	Control
3169	7	22	1980	14	DM	F	35	50	Dipodomys	merriami	Rodent	Control
3179	7	22	1980	14	DM	M	35	45	Dipodomys	merriami	Rodent	Control
3180	7	22	1980	14	DM	F	34	19	Dipodomys	merriami	Rodent	Control
3220	8	14	1980	14	DM	F	37	50	Dipodomys	merriami	Rodent	Control
3231	8	14	1980	14	DM	M	35	41	Dipodomys	merriami	Rodent	Control
3241	8	14	1980	14	DM	F	36	28	Dipodomys	merriami	Rodent	Control
3244	8	14	1980	14	DM	M	36	45	Dipodomys	merriami	Rodent	Control
3314	9	8	1980	14	DM	F	37	51	Dipodomys	merriami	Rodent	Control
3322	9	8	1980	14	DM	M	36	47	Dipodomys	merriami	Rodent	Control
3399	10	12	1980	14	DM	F	35	62	Dipodomys	merriami	Rodent	Control
3401	10	12	1980	14	DM	M	36	47	Dipodomys	merriami	Rodent	Control
3483	11	9	1980	14	DM	M	36	47	Dipodomys	merriami	Rodent	Control
3484	11	9	1980	14	DM	F	35	38	Dipodomys	merriami	Rodent	Control
3485	11	9	1980	14	DM	F	36	32	Dipodomys	merriami	Rodent	Control
3486	11	9	1980	14	DM	M	35	46	Dipodomys	merriami	Rodent	Control
3515	11	9	1980	14	DM	F	34	51	Dipodomys	merriami	Rodent	Control
3518	11	9	1980	14	DM	M	35	47	Dipodomys	merriami	Rodent	Control
3572	12	15	1980	14	DM	F	35	47	Dipodomys	merriami	Rodent	Control
3585	12	15	1980	14	DM	F	35	35	Dipodomys	merriami	Rodent	Control
3614	12	16	1980	14	DM	M	35	46	Dipodomys	merriami	Rodent	Control
3773	1	12	1981	14	DM	F	36	55	Dipodomys	merriami	Rodent	Control
3774	1	12	1981	14	DM	M	36	53	Dipodomys	merriami	Rodent	Control
3786	1	12	1981	14	DM	F	35	53	Dipodomys	merriami	Rodent	Control
3803	1	12	1981	14	DM	M	36	52	Dipodomys	merriami	Rodent	Control
3805	1	12	1981	14	DM	F	36	44	Dipodomys	merriami	Rodent	Control
3880	2	1	1981	14	DM	F	35	51	Dipodomys	merriami	Rodent	Control
3886	2	1	1981	14	DM	M	36	50	Dipodomys	merriami	Rodent	Control
3900	2	1	1981	14	DM	F	37	39	Dipodomys	merriami	Rodent	Control
3989	3	9	1981	14	DM	F	36	50	Dipodomys	merriami	Rodent	Control
4007	3	9	1981	14	DM	F	35	39	Dipodomys	merriami	Rodent	Control
4010	3	9	1981	14	DM	M	36	50	Dipodomys	merriami	Rodent	Control
4177	4	5	1981	14	DM	M	35	40	Dipodomys	merriami	Rodent	Control
4420	5	4	1981	14	DM	M	35	46	Dipodomys	merriami	Rodent	Control
4435	5	4	1981	14	DM	M	35	41	Dipodomys	merriami	Rodent	Control
4445	5	4	1981	14	DM	F	36	41	Dipodomys	merriami	Rodent	Control
4456	5	4	1981	14	DM	F	36	47	Dipodomys	merriami	Rodent	Control
4476	5	4	1981	14	DM	M	36	46	Dipodomys	merriami	Rodent	Control
4508	6	4	1981	14	DM	F	36	49	Dipodomys	merriami	Rodent	Control
4537	6	4	1981	14	DM	M	37	48	Dipodomys	merriami	Rodent	Control
4539	6	4	1981	14	DM	F	36	43	Dipodomys	merriami	Rodent	Control
4654	7	8	1981	14	DM	M	35	49	Dipodomys	merriami	Rodent	Control
4677	7	8	1981	14	DM	F	35	43	Dipodomys	merriami	Rodent	Control
4681	7	8	1981	14	DM	F	36	48	Dipodomys	merriami	Rodent	Control
4701	7	30	1981	14	DM	M	34	47	Dipodomys	merriami	Rodent	Control
4712	7	30	1981	14	DM	F	35	42	Dipodomys	merriami	Rodent	Control
4792	8	31	1981	14	DM	F	36	42	Dipodomys	merriami	Rodent	Control
4800	8	31	1981	14	DM	M	36	49	Dipodomys	merriami	Rodent	Control
4850	9	30	1981	14	DM	M	36	48	Dipodomys	merriami	Rodent	Control
4852	9	30	1981	14	DM	F	36	42	Dipodomys	merriami	Rodent	Control
4912	10	25	1981	14	DM	M	36	46	Dipodomys	merriami	Rodent	Control
4919	10	25	1981	14	DM	F	36	45	Dipodomys	merriami	Rodent	Control
4936	10	25	1981	14	DM	F	35	43	Dipodomys	merriami	Rodent	Control
5023	11	23	1981	14	DM	M	36	44	Dipodomys	merriami	Rodent	Control
5030	11	23	1981	14	DM	M	36	34	Dipodomys	merriami	Rodent	Control
5035	11	23	1981	14	DM	M	36	47	Dipodomys	merriami	Rodent	Control
5068	11	23	1981	14	DM	M	37	43	Dipodomys	merriami	Rodent	Control
5070	11	23	1981	14	DM	M	37	44	Dipodomys	merriami	Rodent	Control
5073	11	23	1981	14	DM	F	37	50	Dipodomys	merriami	Rodent	Control
5118	12	31	1981	14	DM	M	36	37	Dipodomys	merriami	Rodent	Control
5125	12	31	1981	14	DM	M	33	34	Dipodomys	merriami	Rodent	Control
5155	12	31	1981	14	DM	F	34	44	Dipodomys	merriami	Rodent	Control
5278	1	25	1982	14	DM	M	36	44	Dipodomys	merriami	Rodent	Control
5284	1	25	1982	14	DM	M	36	38	Dipodomys	merriami	Rodent	Control
5286	1	25	1982	14	DM	F	34	38	Dipodomys	merriami	Rodent	Control
5317	1	25	1982	14	DM	F	36	52	Dipodomys	merriami	Rodent	Control
5392	2	23	1982	14	DM	M	36	42	Dipodomys	merriami	Rodent	Control
5396	2	23	1982	14	DM	F	37	43	Dipodomys	merriami	Rodent	Control
5407	2	23	1982	14	DM	M	36	46	Dipodomys	merriami	Rodent	Control
5414	2	23	1982	14	DM	M	36	49	Dipodomys	merriami	Rodent	Control
5420	2	23	1982	14	DM	M	38	56	Dipodomys	merriami	Rodent	Control
5427	2	23	1982	14	DM	F	37	46	Dipodomys	merriami	Rodent	Control
5443	2	23	1982	14	DM	M	36	54	Dipodomys	merriami	Rodent	Control
5619	3	30	1982	14	DM	M	35	41	Dipodomys	merriami	Rodent	Control
5628	3	30	1982	14	DM	F	36	48	Dipodomys	merriami	Rodent	Control
5652	3	30	1982	14	DM	M	37	54	Dipodomys	merriami	Rodent	Control
5674	3	30	1982	14	DM	M	37	51	Dipodomys	merriami	Rodent	Control
5681	3	30	1982	14	DM	F	36	45	Dipodomys	merriami	Rodent	Control
5766	4	29	1982	14	DM	F	35	49	Dipodomys	merriami	Rodent	Control
5773	4	29	1982	14	DM	M	38	53	Dipodomys	merriami	Rodent	Control
5815	4	29	1982	14	DM	F	35	44	Dipodomys	merriami	Rodent	Control
5953	5	22	1982	14	DM	M	38	52	Dipodomys	merriami	Rodent	Control
5955	5	22	1982	14	DM	M	36	45	Dipodomys	merriami	Rodent	Control
5971	5	22	1982	14	DM	F	35	40	Dipodomys	merriami	Rodent	Control
5976	5	22	1982	14	DM	M	37	52	Dipodomys	merriami	Rodent	Control
5979	5	22	1982	14	DM	F	36	49	Dipodomys	merriami	Rodent	Control
6425	8	16	1982	14	DM	F	34	44	Dipodomys	merriami	Rodent	Control
6448	8	16	1982	14	DM	M	36	55	Dipodomys	merriami	Rodent	Control
6450	8	16	1982	14	DM	M	35	40	Dipodomys	merriami	Rodent	Control
6472	8	16	1982	14	DM	M	34	28	Dipodomys	merriami	Rodent	Control
6475	8	16	1982	14	DM	F	33	34	Dipodomys	merriami	Rodent	Control
6482	8	16	1982	14	DM	M	34	31	Dipodomys	merriami	Rodent	Control
6525	9	18	1982	14	DM	M	35	37	Dipodomys	merriami	Rodent	Control
6534	9	18	1982	14	DM	M	34	43	Dipodomys	merriami	Rodent	Control
6586	9	18	1982	14	DM	F	36	44	Dipodomys	merriami	Rodent	Control
6595	9	18	1982	14	DM	F	36	47	Dipodomys	merriami	Rodent	Control
6791	10	24	1982	14	DM	F	35	43	Dipodomys	merriami	Rodent	Control
6815	10	24	1982	14	DM	M	35	47	Dipodomys	merriami	Rodent	Control
6834	10	24	1982	14	DM	M	35	42	Dipodomys	merriami	Rodent	Control
6878	10	24	1982	14	DM	M	36	38	Dipodomys	merriami	Rodent	Control
6907	10	24	1982	14	DM	F	36	44	Dipodomys	merriami	Rodent	Control
6919	10	24	1982	14	DM	F	37	40	Dipodomys	merriami	Rodent	Control
6926	10	24	1982	14	DM	M	37	52	Dipodomys	merriami	Rodent	Control
6943	10	24	1982	14	DM	F	36	44	Dipodomys	merriami	Rodent	Control
6964	11	21	1982	14	DM	M	37	44	Dipodomys	merriami	Rodent	Control
6973	11	21	1982	14	DM	M	34	39	Dipodomys	merriami	Rodent	Control
6977	11	21	1982	14	DM	M	33	41	Dipodomys	merriami	Rodent	Control
6994	11	21	1982	14	DM	M	36	43	Dipodomys	merriami	Rodent	Control
6995	11	21	1982	14	DM	F	36	45	Dipodomys	merriami	Rodent	Control
6996	11	21	1982	14	DM	F	35	44	Dipodomys	merriami	Rodent	Control
